SC;4730;20220503131000;20220503173000;SZX;TAO;
SC;9917;20220503150500;20220503182500;SZX;TAO;
SC;4682;20220503200000;20220503231500;SZX;TAO;
MU;5244;20220503175500;20220503233000;SZX;TAO;
MF;4637;20220503130500;20220503161000;SZX;TAO;
MU;5482;20220503125000;20220503143000;SHE;TAO;
GJ;5502;20220503125000;20220503143000;SHE;TAO;
CA;4839;20220503153000;20220503170500;SHE;TAO;
ZH;2689;20220503153000;20220503170500;SHE;TAO;
SC;4839;20220503153000;20220503170500;SHE;TAO;
TV;6817;20220503153000;20220503170500;SHE;TAO;
CA;8734;20220503144500;20220503170500;WUH;TAO;
HU;7387;20220503143000;20220503164000;WUH;TAO;
CZ;8743;20220503162500;20220503183000;WUH;TAO;
MU;5480;20220503233500;20220504014500;WUH;TAO;
SC;8734;20220503144500;20220503170500;WUH;TAO;
Y8;7584;20220503190000;20220503212000;WUH;TAO;
CA;8750;20220503153000;20220503180500;XMN;TAO;
CZ;4435;20220503165000;20220503193500;XMN;TAO;
GJ;3435;20220503165000;20220503193500;XMN;TAO;
MF;8527;20220503165000;20220503193500;XMN;TAO;
SC;8750;20220503153000;20220503180500;XMN;TAO;
ZH;2833;20220503153000;20220503180500;XMN;TAO;
MU;9047;20220503141500;20220503163000;SIA;TAO;
GJ;3240;20220503212000;20220503234500;CSX;TAO;
NS;8310;20220503212000;20220503234500;CSX;TAO;
CZ;4240;20220503212000;20220503234500;CSX;TAO;
MF;8310;20220503212000;20220503234500;CSX;TAO;
MU;6408;20220503204000;20220503231500;CSX;TAO;
MU;2382;20220503200500;20220503215500;HGH;TAO;
SC;4772;20220503141000;20220503160500;HGH;TAO;
ZH;2661;20220503141000;20220503160500;HGH;TAO;
CA;4772;20220503141000;20220503160500;HGH;TAO;
TV;6812;20220503152500;20220503180000;CKG;TAO;
CZ;9477;20220503193000;20220503221000;CKG;TAO;
CZ;2833;20220503115500;20220503143500;CKG;TAO;
MU;6330;20220503192500;20220503220500;CKG;TAO;
MF;5370;20220503193000;20220503221000;CKG;TAO;
SC;4834;20220503152500;20220503180000;CKG;TAO;
CA;4834;20220503152500;20220503180000;CKG;TAO;
ZH;2684;20220503152500;20220503180000;CKG;TAO;
3U;8231;20220503193000;20220503221000;CKG;TAO;
G5;8687;20220503193000;20220503221000;CKG;TAO;
3U;8935;20220503181500;20220503211500;CTU;TAO;
3U;5328;20220503131500;20220503155500;CTU;TAO;
SC;4714;20220503211000;20220503235500;CTU;TAO;
MU;6118;20220503131500;20220503155500;CTU;TAO;
QW;9880;20220503135500;20220503191500;CTU;TAO;
CZ;9699;20220503181500;20220503211500;CTU;TAO;
CZ;7386;20220503135500;20220503191500;CTU;TAO;
DR;6541;20220503130500;20220503175000;KMG;TAO;
MU;5480;20220503201500;20220504014500;KMG;TAO;
MU;5686;20220503134000;20220503172000;KMG;TAO;
QW;9786;20220503155000;20220503205000;KWE;TAO;
MU;8248;20220503180500;20220503234500;SYX;TAO;
GJ;3240;20220503180500;20220503234500;SYX;TAO;
